ID_REGISTRO,ID_IOT,VL_COORDX,VL_COORDY,VL_COORDZ,DTH_REGISTRO,BSSID,RSSI
3413,1,8.26,0.78,0.57,2025-07-31 04:57:06,24:FD:0D:D7:17:4A,-50
3414,2,2.96,0.0,0.5,2025-07-31 04:57:07,24:FD:0D:D7:17:4A,-55
3415,1,8.26,0.78,0.57,2025-07-31 04:57:14,24:FD:0D:D7:17:4A,-49
3416,2,2.96,0.0,0.5,2025-07-31 04:57:16,24:FD:0D:D7:17:4A,-49
3417,1,8.26,0.78,0.57,2025-07-31 04:57:23,24:FD:0D:D7:17:4A,-50
3418,2,2.96,0.0,0.5,2025-07-31 04:57:25,24:FD:0D:D7:17:4A,-54
3419,1,8.26,0.78,0.57,2025-07-31 04:57:32,24:FD:0D:D7:17:4A,-50
3420,2,2.96,0.0,0.5,2025-07-31 04:57:33,24:FD:0D:D7:17:4A,-54
3421,1,8.26,0.78,0.57,2025-07-31 04:57:41,24:FD:0D:D7:17:4A,-50
3422,2,2.96,0.0,0.5,2025-07-31 04:57:43,24:FD:0D:D7:17:4A,-49
3423,1,8.26,0.78,0.57,2025-07-31 04:57:50,24:FD:0D:D7:17:4A,-50
3424,2,2.96,0.0,0.5,2025-07-31 04:57:51,24:FD:0D:D7:17:4A,-54
3425,1,8.26,0.78,0.57,2025-07-31 04:57:59,24:FD:0D:D7:17:4A,-50
3426,2,2.96,0.0,0.5,2025-07-31 04:58:00,24:FD:0D:D7:17:4A,-49
3427,1,8.26,0.78,0.57,2025-07-31 04:58:08,24:FD:0D:D7:17:4A,-48
3428,2,2.96,0.0,0.5,2025-07-31 04:58:09,24:FD:0D:D7:17:4A,-49
3429,1,8.26,0.78,0.57,2025-07-31 04:58:17,24:FD:0D:D7:17:4A,-48
3430,2,2.96,0.0,0.5,2025-07-31 04:58:18,24:FD:0D:D7:17:4A,-49
3431,1,8.26,0.78,0.57,2025-07-31 04:58:26,24:FD:0D:D7:17:4A,-48
3432,2,2.96,0.0,0.5,2025-07-31 04:58:27,24:FD:0D:D7:17:4A,-54
3433,1,8.26,0.78,0.57,2025-07-31 04:58:35,24:FD:0D:D7:17:4A,-50
3434,2,2.96,0.0,0.5,2025-07-31 04:58:36,24:FD:0D:D7:17:4A,-49
3435,1,8.26,0.78,0.57,2025-07-31 04:58:44,24:FD:0D:D7:17:4A,-49
3436,2,2.96,0.0,0.5,2025-07-31 04:58:45,24:FD:0D:D7:17:4A,-54
3437,1,8.26,0.78,0.57,2025-07-31 04:58:53,24:FD:0D:D7:17:4A,-50
3438,2,2.96,0.0,0.5,2025-07-31 04:58:54,24:FD:0D:D7:17:4A,-49
3439,1,8.26,0.78,0.57,2025-07-31 04:59:02,24:FD:0D:D7:17:4A,-48
3440,2,2.96,0.0,0.5,2025-07-31 04:59:03,24:FD:0D:D7:17:4A,-49
3441,1,8.26,0.78,0.57,2025-07-31 04:59:11,24:FD:0D:D7:17:4A,-50
3442,2,2.96,0.0,0.5,2025-07-31 04:59:12,24:FD:0D:D7:17:4A,-54
3443,1,8.26,0.78,0.57,2025-07-31 04:59:20,24:FD:0D:D7:17:4A,-48
3444,2,2.96,0.0,0.5,2025-07-31 04:59:21,24:FD:0D:D7:17:4A,-48
3445,1,8.26,0.78,0.57,2025-07-31 04:59:29,24:FD:0D:D7:17:4A,-50
3446,2,2.96,0.0,0.5,2025-07-31 04:59:30,24:FD:0D:D7:17:4A,-54
3447,1,8.26,0.78,0.57,2025-07-31 04:59:38,24:FD:0D:D7:17:4A,-50
3448,2,2.96,0.0,0.5,2025-07-31 04:59:39,24:FD:0D:D7:17:4A,-49
3449,1,8.26,0.78,0.57,2025-07-31 04:59:46,24:FD:0D:D7:17:4A,-48
3450,2,2.96,0.0,0.5,2025-07-31 04:59:48,24:FD:0D:D7:17:4A,-49
3451,1,8.26,0.78,0.57,2025-07-31 04:59:56,24:FD:0D:D7:17:4A,-50
3452,2,2.96,0.0,0.5,2025-07-31 04:59:57,24:FD:0D:D7:17:4A,-55
3453,1,8.26,0.78,0.57,2025-07-31 05:00:04,24:FD:0D:D7:17:4A,-48
3454,2,2.96,0.0,0.5,2025-07-31 05:00:06,24:FD:0D:D7:17:4A,-54
3455,1,8.26,0.78,0.57,2025-07-31 05:00:13,24:FD:0D:D7:17:4A,-50
3456,2,2.96,0.0,0.5,2025-07-31 05:00:15,24:FD:0D:D7:17:4A,-54
3457,1,8.26,0.78,0.57,2025-07-31 05:00:22,24:FD:0D:D7:17:4A,-49
3458,2,2.96,0.0,0.5,2025-07-31 05:00:24,24:FD:0D:D7:17:4A,-55
3459,1,8.26,0.78,0.57,2025-07-31 05:00:31,24:FD:0D:D7:17:4A,-51
3460,2,2.96,0.0,0.5,2025-07-31 05:00:33,24:FD:0D:D7:17:4A,-49
3461,1,8.26,0.78,0.57,2025-07-31 05:00:40,24:FD:0D:D7:17:4A,-50
3462,2,2.96,0.0,0.5,2025-07-31 05:00:42,24:FD:0D:D7:17:4A,-54
3463,1,8.26,0.78,0.57,2025-07-31 05:00:48,24:FD:0D:D7:17:4A,-49
3464,2,2.96,0.0,0.5,2025-07-31 05:00:51,24:FD:0D:D7:17:4A,-54
3465,1,8.26,0.78,0.57,2025-07-31 05:00:57,24:FD:0D:D7:17:4A,-50
3466,2,2.96,0.0,0.5,2025-07-31 05:01:00,24:FD:0D:D7:17:4A,-49
3467,1,8.26,0.78,0.57,2025-07-31 05:01:06,24:FD:0D:D7:17:4A,-50
3468,2,2.96,0.0,0.5,2025-07-31 05:01:09,24:FD:0D:D7:17:4A,-49
3469,1,8.26,0.78,0.57,2025-07-31 05:01:15,24:FD:0D:D7:17:4A,-49
3470,2,2.96,0.0,0.5,2025-07-31 05:01:18,24:FD:0D:D7:17:4A,-49
3471,1,8.26,0.78,0.57,2025-07-31 05:01:24,24:FD:0D:D7:17:4A,-51
3472,2,2.96,0.0,0.5,2025-07-31 05:01:26,24:FD:0D:D7:17:4A,-49
3473,1,8.26,0.78,0.57,2025-07-31 05:01:33,24:FD:0D:D7:17:4A,-50
3474,2,2.96,0.0,0.5,2025-07-31 05:01:36,24:FD:0D:D7:17:4A,-55
3475,1,8.26,0.78,0.57,2025-07-31 05:01:42,24:FD:0D:D7:17:4A,-49
3476,2,2.96,0.0,0.5,2025-07-31 05:01:44,24:FD:0D:D7:17:4A,-49
3477,1,8.26,0.78,0.57,2025-07-31 05:01:51,24:FD:0D:D7:17:4A,-48
3478,2,2.96,0.0,0.5,2025-07-31 05:01:53,24:FD:0D:D7:17:4A,-55
3479,1,8.26,0.78,0.57,2025-07-31 05:02:00,24:FD:0D:D7:17:4A,-48
3480,2,2.96,0.0,0.5,2025-07-31 05:02:02,24:FD:0D:D7:17:4A,-49
3481,1,8.26,0.78,0.57,2025-07-31 05:02:09,24:FD:0D:D7:17:4A,-49
3482,2,2.96,0.0,0.5,2025-07-31 05:02:11,24:FD:0D:D7:17:4A,-49
3483,1,8.26,0.78,0.57,2025-07-31 05:02:18,24:FD:0D:D7:17:4A,-50
3484,2,2.96,0.0,0.5,2025-07-31 05:02:20,24:FD:0D:D7:17:4A,-49
3485,1,8.26,0.78,0.57,2025-07-31 05:02:27,24:FD:0D:D7:17:4A,-50
3486,2,2.96,0.0,0.5,2025-07-31 05:02:29,24:FD:0D:D7:17:4A,-49
3487,1,8.26,0.78,0.57,2025-07-31 05:02:35,24:FD:0D:D7:17:4A,-50
3488,2,2.96,0.0,0.5,2025-07-31 05:02:38,24:FD:0D:D7:17:4A,-49
3489,1,8.26,0.78,0.57,2025-07-31 05:02:44,24:FD:0D:D7:17:4A,-48
3490,2,2.96,0.0,0.5,2025-07-31 05:02:47,24:FD:0D:D7:17:4A,-49
3491,1,8.26,0.78,0.57,2025-07-31 05:02:53,24:FD:0D:D7:17:4A,-48
3492,2,2.96,0.0,0.5,2025-07-31 05:02:56,24:FD:0D:D7:17:4A,-49
3493,1,8.26,0.78,0.57,2025-07-31 05:03:02,24:FD:0D:D7:17:4A,-50
3494,2,2.96,0.0,0.5,2025-07-31 05:03:05,24:FD:0D:D7:17:4A,-54
3495,1,8.26,0.78,0.57,2025-07-31 05:03:11,24:FD:0D:D7:17:4A,-50
3496,2,2.96,0.0,0.5,2025-07-31 05:03:14,24:FD:0D:D7:17:4A,-49
3497,1,8.26,0.78,0.57,2025-07-31 05:03:20,24:FD:0D:D7:17:4A,-49
3498,2,2.96,0.0,0.5,2025-07-31 05:03:23,24:FD:0D:D7:17:4A,-49
3499,1,8.26,0.78,0.57,2025-07-31 05:03:28,24:FD:0D:D7:17:4A,-50
3500,2,2.96,0.0,0.5,2025-07-31 05:03:32,24:FD:0D:D7:17:4A,-54
3501,1,8.26,0.78,0.57,2025-07-31 05:03:37,24:FD:0D:D7:17:4A,-50
3502,2,2.96,0.0,0.5,2025-07-31 05:03:41,24:FD:0D:D7:17:4A,-49
3503,1,8.26,0.78,0.57,2025-07-31 05:03:46,24:FD:0D:D7:17:4A,-48
3504,2,2.96,0.0,0.5,2025-07-31 05:03:50,24:FD:0D:D7:17:4A,-55
3505,1,8.26,0.78,0.57,2025-07-31 05:03:55,24:FD:0D:D7:17:4A,-50
3506,2,2.96,0.0,0.5,2025-07-31 05:03:59,24:FD:0D:D7:17:4A,-54
3507,1,8.26,0.78,0.57,2025-07-31 05:04:04,24:FD:0D:D7:17:4A,-50
3508,2,2.96,0.0,0.5,2025-07-31 05:04:07,24:FD:0D:D7:17:4A,-54
3509,1,8.26,0.78,0.57,2025-07-31 05:04:12,24:FD:0D:D7:17:4A,-50
3510,2,2.96,0.0,0.5,2025-07-31 05:04:16,24:FD:0D:D7:17:4A,-49
3511,1,8.26,0.78,0.57,2025-07-31 05:04:21,24:FD:0D:D7:17:4A,-50
3512,2,2.96,0.0,0.5,2025-07-31 05:04:25,24:FD:0D:D7:17:4A,-54
3513,1,8.26,0.78,0.57,2025-07-31 05:04:30,24:FD:0D:D7:17:4A,-50
3514,2,2.96,0.0,0.5,2025-07-31 05:04:34,24:FD:0D:D7:17:4A,-49
3515,1,8.26,0.78,0.57,2025-07-31 05:04:39,24:FD:0D:D7:17:4A,-50
3516,2,2.96,0.0,0.5,2025-07-31 05:04:43,24:FD:0D:D7:17:4A,-55
3517,1,8.26,0.78,0.57,2025-07-31 05:04:48,24:FD:0D:D7:17:4A,-50
3518,2,2.96,0.0,0.5,2025-07-31 05:04:51,24:FD:0D:D7:17:4A,-54
3519,1,8.26,0.78,0.57,2025-07-31 05:04:57,24:FD:0D:D7:17:4A,-50
3520,2,2.96,0.0,0.5,2025-07-31 05:05:00,24:FD:0D:D7:17:4A,-49
3521,1,8.26,0.78,0.57,2025-07-31 05:05:05,24:FD:0D:D7:17:4A,-48
3522,2,2.96,0.0,0.5,2025-07-31 05:05:09,24:FD:0D:D7:17:4A,-54
3523,1,8.26,0.78,0.57,2025-07-31 05:05:14,24:FD:0D:D7:17:4A,-48
3524,2,2.96,0.0,0.5,2025-07-31 05:05:18,24:FD:0D:D7:17:4A,-55
3525,1,8.26,0.78,0.57,2025-07-31 05:05:23,24:FD:0D:D7:17:4A,-50
3526,2,2.96,0.0,0.5,2025-07-31 05:05:27,24:FD:0D:D7:17:4A,-49
3527,1,8.26,0.78,0.57,2025-07-31 05:05:32,24:FD:0D:D7:17:4A,-50
3528,2,2.96,0.0,0.5,2025-07-31 05:05:35,24:FD:0D:D7:17:4A,-55
3529,1,8.26,0.78,0.57,2025-07-31 05:05:40,24:FD:0D:D7:17:4A,-49
3530,2,2.96,0.0,0.5,2025-07-31 05:05:44,24:FD:0D:D7:17:4A,-49
3531,1,8.26,0.78,0.57,2025-07-31 05:05:49,24:FD:0D:D7:17:4A,-50
3532,2,2.96,0.0,0.5,2025-07-31 05:05:53,24:FD:0D:D7:17:4A,-55
3533,1,8.26,0.78,0.57,2025-07-31 05:05:58,24:FD:0D:D7:17:4A,-50
3534,2,2.96,0.0,0.5,2025-07-31 05:06:02,24:FD:0D:D7:17:4A,-54
3535,1,8.26,0.78,0.57,2025-07-31 05:06:07,24:FD:0D:D7:17:4A,-48
3536,2,2.96,0.0,0.5,2025-07-31 05:06:11,24:FD:0D:D7:17:4A,-54
3537,1,8.26,0.78,0.57,2025-07-31 05:06:16,24:FD:0D:D7:17:4A,-48
3538,2,2.96,0.0,0.5,2025-07-31 05:06:20,24:FD:0D:D7:17:4A,-49
3539,1,8.26,0.78,0.57,2025-07-31 05:06:24,24:FD:0D:D7:17:4A,-50
3540,2,2.96,0.0,0.5,2025-07-31 05:06:29,24:FD:0D:D7:17:4A,-55
3541,1,8.26,0.78,0.57,2025-07-31 05:06:33,24:FD:0D:D7:17:4A,-50
3542,2,2.96,0.0,0.5,2025-07-31 05:06:38,24:FD:0D:D7:17:4A,-49
3543,1,8.26,0.78,0.57,2025-07-31 05:06:42,24:FD:0D:D7:17:4A,-50
3544,2,2.96,0.0,0.5,2025-07-31 05:06:47,24:FD:0D:D7:17:4A,-54
3545,1,8.26,0.78,0.57,2025-07-31 05:06:51,24:FD:0D:D7:17:4A,-50
3546,2,2.96,0.0,0.5,2025-07-31 05:06:56,24:FD:0D:D7:17:4A,-49
3547,1,8.26,0.78,0.57,2025-07-31 05:07:00,24:FD:0D:D7:17:4A,-50
3548,2,2.96,0.0,0.5,2025-07-31 05:07:05,24:FD:0D:D7:17:4A,-54
3549,1,8.26,0.78,0.57,2025-07-31 05:07:08,24:FD:0D:D7:17:4A,-48
3550,2,2.96,0.0,0.5,2025-07-31 05:07:14,24:FD:0D:D7:17:4A,-54
3551,1,8.26,0.78,0.57,2025-07-31 05:07:17,24:FD:0D:D7:17:4A,-48
3552,2,2.96,0.0,0.5,2025-07-31 05:07:23,24:FD:0D:D7:17:4A,-49
3553,1,8.26,0.78,0.57,2025-07-31 05:07:26,24:FD:0D:D7:17:4A,-50
3554,2,2.96,0.0,0.5,2025-07-31 05:07:32,24:FD:0D:D7:17:4A,-55
3555,1,8.26,0.78,0.57,2025-07-31 05:07:35,24:FD:0D:D7:17:4A,-49
3556,2,2.96,0.0,0.5,2025-07-31 05:07:41,24:FD:0D:D7:17:4A,-55
3557,1,8.26,0.78,0.57,2025-07-31 05:07:44,24:FD:0D:D7:17:4A,-48
3558,2,2.96,0.0,0.5,2025-07-31 05:07:50,24:FD:0D:D7:17:4A,-54
3559,1,8.26,0.78,0.57,2025-07-31 05:07:53,24:FD:0D:D7:17:4A,-50
3560,2,2.96,0.0,0.5,2025-07-31 05:07:59,24:FD:0D:D7:17:4A,-49
3561,1,8.26,0.78,0.57,2025-07-31 05:08:01,24:FD:0D:D7:17:4A,-50
3562,2,2.96,0.0,0.5,2025-07-31 05:08:07,24:FD:0D:D7:17:4A,-54
3563,1,8.26,0.78,0.57,2025-07-31 05:08:10,24:FD:0D:D7:17:4A,-50
3564,2,2.96,0.0,0.5,2025-07-31 05:08:16,24:FD:0D:D7:17:4A,-55
3565,1,8.26,0.78,0.57,2025-07-31 05:08:19,24:FD:0D:D7:17:4A,-48
3566,2,2.96,0.0,0.5,2025-07-31 05:08:25,24:FD:0D:D7:17:4A,-49
3567,1,8.26,0.78,0.57,2025-07-31 05:08:28,24:FD:0D:D7:17:4A,-50
3568,2,2.96,0.0,0.5,2025-07-31 05:08:34,24:FD:0D:D7:17:4A,-54
3569,1,8.26,0.78,0.57,2025-07-31 05:08:37,24:FD:0D:D7:17:4A,-48
3570,2,2.96,0.0,0.5,2025-07-31 05:08:43,24:FD:0D:D7:17:4A,-55
3571,1,8.26,0.78,0.57,2025-07-31 05:08:46,24:FD:0D:D7:17:4A,-49
3572,2,2.96,0.0,0.5,2025-07-31 05:08:52,24:FD:0D:D7:17:4A,-49
3573,1,8.26,0.78,0.57,2025-07-31 05:08:55,24:FD:0D:D7:17:4A,-48
3574,2,2.96,0.0,0.5,2025-07-31 05:09:00,24:FD:0D:D7:17:4A,-49
3575,1,8.26,0.78,0.57,2025-07-31 05:09:04,24:FD:0D:D7:17:4A,-49
3576,2,2.96,0.0,0.5,2025-07-31 05:09:09,24:FD:0D:D7:17:4A,-55
3577,1,8.26,0.78,0.57,2025-07-31 05:09:13,24:FD:0D:D7:17:4A,-50
3578,2,2.96,0.0,0.5,2025-07-31 05:09:18,24:FD:0D:D7:17:4A,-54
3579,1,8.26,0.78,0.57,2025-07-31 05:09:22,24:FD:0D:D7:17:4A,-50
3580,2,2.96,0.0,0.5,2025-07-31 05:09:27,24:FD:0D:D7:17:4A,-49
3581,1,8.26,0.78,0.57,2025-07-31 05:09:31,24:FD:0D:D7:17:4A,-48
3582,2,2.96,0.0,0.5,2025-07-31 05:09:36,24:FD:0D:D7:17:4A,-55
3583,1,8.26,0.78,0.57,2025-07-31 05:09:40,24:FD:0D:D7:17:4A,-50
3584,2,2.96,0.0,0.5,2025-07-31 05:09:45,24:FD:0D:D7:17:4A,-49
3585,1,8.26,0.78,0.57,2025-07-31 05:09:49,24:FD:0D:D7:17:4A,-49
3586,2,2.96,0.0,0.5,2025-07-31 05:09:54,24:FD:0D:D7:17:4A,-54
3587,1,8.26,0.78,0.57,2025-07-31 05:09:58,24:FD:0D:D7:17:4A,-50
3588,2,2.96,0.0,0.5,2025-07-31 05:10:02,24:FD:0D:D7:17:4A,-49
3589,1,8.26,0.78,0.57,2025-07-31 05:10:07,24:FD:0D:D7:17:4A,-50
3590,2,2.96,0.0,0.5,2025-07-31 05:10:11,24:FD:0D:D7:17:4A,-54
3591,1,8.26,0.78,0.57,2025-07-31 05:10:16,24:FD:0D:D7:17:4A,-49
3592,2,2.96,0.0,0.5,2025-07-31 05:10:20,24:FD:0D:D7:17:4A,-49
3593,1,8.26,0.78,0.57,2025-07-31 05:10:25,24:FD:0D:D7:17:4A,-50
3594,2,2.96,0.0,0.5,2025-07-31 05:10:29,24:FD:0D:D7:17:4A,-55
3595,1,8.26,0.78,0.57,2025-07-31 05:10:34,24:FD:0D:D7:17:4A,-48
3596,2,2.96,0.0,0.5,2025-07-31 05:10:38,24:FD:0D:D7:17:4A,-49
3597,1,8.26,0.78,0.57,2025-07-31 05:10:43,24:FD:0D:D7:17:4A,-50
3598,2,2.96,0.0,0.5,2025-07-31 05:10:47,24:FD:0D:D7:17:4A,-54
3599,1,8.26,0.78,0.57,2025-07-31 05:10:52,24:FD:0D:D7:17:4A,-50
3600,2,2.96,0.0,0.5,2025-07-31 05:10:55,24:FD:0D:D7:17:4A,-49
3601,1,8.26,0.78,0.57,2025-07-31 05:11:01,24:FD:0D:D7:17:4A,-50
3602,2,2.96,0.0,0.5,2025-07-31 05:11:04,24:FD:0D:D7:17:4A,-49
3603,1,8.26,0.78,0.57,2025-07-31 05:11:09,24:FD:0D:D7:17:4A,-49
3604,2,2.96,0.0,0.5,2025-07-31 05:11:13,24:FD:0D:D7:17:4A,-54
3605,1,8.26,0.78,0.57,2025-07-31 05:11:18,24:FD:0D:D7:17:4A,-49
3606,2,2.96,0.0,0.5,2025-07-31 05:11:22,24:FD:0D:D7:17:4A,-49
3607,1,8.26,0.78,0.57,2025-07-31 05:11:27,24:FD:0D:D7:17:4A,-50
3608,2,2.96,0.0,0.5,2025-07-31 05:11:31,24:FD:0D:D7:17:4A,-49
3609,1,8.26,0.78,0.57,2025-07-31 05:11:36,24:FD:0D:D7:17:4A,-48
3610,2,2.96,0.0,0.5,2025-07-31 05:11:40,24:FD:0D:D7:17:4A,-54
3611,1,8.26,0.78,0.57,2025-07-31 05:11:45,24:FD:0D:D7:17:4A,-50
3612,2,2.96,0.0,0.5,2025-07-31 05:11:49,24:FD:0D:D7:17:4A,-49
3613,1,8.26,0.78,0.57,2025-07-31 05:11:54,24:FD:0D:D7:17:4A,-48
3614,2,2.96,0.0,0.5,2025-07-31 05:11:58,24:FD:0D:D7:17:4A,-54
3615,1,8.26,0.78,0.57,2025-07-31 05:12:02,24:FD:0D:D7:17:4A,-50
3616,2,2.96,0.0,0.5,2025-07-31 05:12:07,24:FD:0D:D7:17:4A,-49
3617,1,8.26,0.78,0.57,2025-07-31 05:12:11,24:FD:0D:D7:17:4A,-49
3618,2,2.96,0.0,0.5,2025-07-31 05:12:16,24:FD:0D:D7:17:4A,-55
3619,1,8.26,0.78,0.57,2025-07-31 05:12:20,24:FD:0D:D7:17:4A,-50
3620,2,2.96,0.0,0.5,2025-07-31 05:12:25,24:FD:0D:D7:17:4A,-49
3621,1,8.26,0.78,0.57,2025-07-31 05:12:29,24:FD:0D:D7:17:4A,-48
3622,2,2.96,0.0,0.5,2025-07-31 05:12:34,24:FD:0D:D7:17:4A,-49
3623,1,8.26,0.78,0.57,2025-07-31 05:12:38,24:FD:0D:D7:17:4A,-48
3624,2,2.96,0.0,0.5,2025-07-31 05:12:43,24:FD:0D:D7:17:4A,-55
3625,1,8.26,0.78,0.57,2025-07-31 05:12:47,24:FD:0D:D7:17:4A,-48
3626,2,2.96,0.0,0.5,2025-07-31 05:12:52,24:FD:0D:D7:17:4A,-50
3627,1,8.26,0.78,0.57,2025-07-31 05:12:56,24:FD:0D:D7:17:4A,-49
3628,2,2.96,0.0,0.5,2025-07-31 05:13:00,24:FD:0D:D7:17:4A,-54
3629,1,8.26,0.78,0.57,2025-07-31 05:13:05,24:FD:0D:D7:17:4A,-48
3630,2,2.96,0.0,0.5,2025-07-31 05:13:09,24:FD:0D:D7:17:4A,-55
3631,1,8.26,0.78,0.57,2025-07-31 05:13:14,24:FD:0D:D7:17:4A,-48
3632,2,2.96,0.0,0.5,2025-07-31 05:13:18,24:FD:0D:D7:17:4A,-49
3633,1,8.26,0.78,0.57,2025-07-31 05:13:22,24:FD:0D:D7:17:4A,-50
3634,2,2.96,0.0,0.5,2025-07-31 05:13:27,24:FD:0D:D7:17:4A,-55
3635,1,8.26,0.78,0.57,2025-07-31 05:13:31,24:FD:0D:D7:17:4A,-49
3636,2,2.96,0.0,0.5,2025-07-31 05:13:36,24:FD:0D:D7:17:4A,-49
3637,1,8.26,0.78,0.57,2025-07-31 05:13:41,24:FD:0D:D7:17:4A,-50
3638,2,2.96,0.0,0.5,2025-07-31 05:13:45,24:FD:0D:D7:17:4A,-54
3639,1,8.26,0.78,0.57,2025-07-31 05:13:49,24:FD:0D:D7:17:4A,-48
3640,2,2.96,0.0,0.5,2025-07-31 05:13:54,24:FD:0D:D7:17:4A,-49
3641,1,8.26,0.78,0.57,2025-07-31 05:13:58,24:FD:0D:D7:17:4A,-50
3642,2,2.96,0.0,0.5,2025-07-31 05:14:03,24:FD:0D:D7:17:4A,-54
3643,1,8.26,0.78,0.57,2025-07-31 05:14:07,24:FD:0D:D7:17:4A,-50
3644,2,2.96,0.0,0.5,2025-07-31 05:14:12,24:FD:0D:D7:17:4A,-49
3645,1,8.26,0.78,0.57,2025-07-31 05:14:16,24:FD:0D:D7:17:4A,-49
3646,2,2.96,0.0,0.5,2025-07-31 05:14:21,24:FD:0D:D7:17:4A,-54
3647,1,8.26,0.78,0.57,2025-07-31 05:14:25,24:FD:0D:D7:17:4A,-49
3648,2,2.96,0.0,0.5,2025-07-31 05:14:30,24:FD:0D:D7:17:4A,-55
3649,1,8.26,0.78,0.57,2025-07-31 05:14:34,24:FD:0D:D7:17:4A,-48
3650,2,2.96,0.0,0.5,2025-07-31 05:14:39,24:FD:0D:D7:17:4A,-55
3651,1,8.26,0.78,0.57,2025-07-31 05:14:43,24:FD:0D:D7:17:4A,-49
3652,2,2.96,0.0,0.5,2025-07-31 05:14:48,24:FD:0D:D7:17:4A,-55
3653,1,8.26,0.78,0.57,2025-07-31 05:14:52,24:FD:0D:D7:17:4A,-50
3654,2,2.96,0.0,0.5,2025-07-31 05:14:57,24:FD:0D:D7:17:4A,-54
3655,1,8.26,0.78,0.57,2025-07-31 05:15:01,24:FD:0D:D7:17:4A,-48
3656,2,2.96,0.0,0.5,2025-07-31 05:15:06,24:FD:0D:D7:17:4A,-49
3657,1,8.26,0.78,0.57,2025-07-31 05:15:10,24:FD:0D:D7:17:4A,-50
3658,2,2.96,0.0,0.5,2025-07-31 05:15:14,24:FD:0D:D7:17:4A,-49
3659,1,8.26,0.78,0.57,2025-07-31 05:15:19,24:FD:0D:D7:17:4A,-50
3660,2,2.96,0.0,0.5,2025-07-31 05:15:23,24:FD:0D:D7:17:4A,-54
3661,1,8.26,0.78,0.57,2025-07-31 05:15:28,24:FD:0D:D7:17:4A,-50
3662,2,2.96,0.0,0.5,2025-07-31 05:15:32,24:FD:0D:D7:17:4A,-49
3663,1,8.26,0.78,0.57,2025-07-31 05:15:37,24:FD:0D:D7:17:4A,-50
3664,2,2.96,0.0,0.5,2025-07-31 05:15:41,24:FD:0D:D7:17:4A,-49
3665,1,8.26,0.78,0.57,2025-07-31 05:15:46,24:FD:0D:D7:17:4A,-50
3666,2,2.96,0.0,0.5,2025-07-31 05:15:50,24:FD:0D:D7:17:4A,-49
3667,1,8.26,0.78,0.57,2025-07-31 05:15:55,24:FD:0D:D7:17:4A,-48
3668,2,2.96,0.0,0.5,2025-07-31 05:15:58,24:FD:0D:D7:17:4A,-55
3669,1,8.26,0.78,0.57,2025-07-31 05:16:04,24:FD:0D:D7:17:4A,-50
3670,2,2.96,0.0,0.5,2025-07-31 05:16:07,24:FD:0D:D7:17:4A,-49
3671,1,8.26,0.78,0.57,2025-07-31 05:16:13,24:FD:0D:D7:17:4A,-50
3672,2,2.96,0.0,0.5,2025-07-31 05:16:16,24:FD:0D:D7:17:4A,-55
3673,1,8.26,0.78,0.57,2025-07-31 05:16:22,24:FD:0D:D7:17:4A,-50
3674,2,2.96,0.0,0.5,2025-07-31 05:16:25,24:FD:0D:D7:17:4A,-49
3675,1,8.26,0.78,0.57,2025-07-31 05:16:31,24:FD:0D:D7:17:4A,-49
3676,2,2.96,0.0,0.5,2025-07-31 05:16:34,24:FD:0D:D7:17:4A,-49
3677,1,8.26,0.78,0.57,2025-07-31 05:16:40,24:FD:0D:D7:17:4A,-48
3678,2,2.96,0.0,0.5,2025-07-31 05:16:43,24:FD:0D:D7:17:4A,-55
3679,1,8.26,0.78,0.57,2025-07-31 05:16:49,24:FD:0D:D7:17:4A,-48
3680,2,2.96,0.0,0.5,2025-07-31 05:16:52,24:FD:0D:D7:17:4A,-55
3681,1,8.26,0.78,0.57,2025-07-31 05:16:58,24:FD:0D:D7:17:4A,-50
3682,2,2.96,0.0,0.5,2025-07-31 05:17:01,24:FD:0D:D7:17:4A,-56
3683,1,8.26,0.78,0.57,2025-07-31 05:17:06,24:FD:0D:D7:17:4A,-48
3684,2,2.96,0.0,0.5,2025-07-31 05:17:10,24:FD:0D:D7:17:4A,-49
3685,1,8.26,0.78,0.57,2025-07-31 05:17:15,24:FD:0D:D7:17:4A,-50
3686,2,2.96,0.0,0.5,2025-07-31 05:17:19,24:FD:0D:D7:17:4A,-55
3687,1,8.26,0.78,0.57,2025-07-31 05:17:24,24:FD:0D:D7:17:4A,-50
3688,2,2.96,0.0,0.5,2025-07-31 05:17:28,24:FD:0D:D7:17:4A,-57
3689,1,8.26,0.78,0.57,2025-07-31 05:17:33,24:FD:0D:D7:17:4A,-50
3690,2,2.96,0.0,0.5,2025-07-31 05:17:37,24:FD:0D:D7:17:4A,-54
3691,1,8.26,0.78,0.57,2025-07-31 05:17:42,24:FD:0D:D7:17:4A,-50
3692,2,2.96,0.0,0.5,2025-07-31 05:17:46,24:FD:0D:D7:17:4A,-49
3693,1,8.26,0.78,0.57,2025-07-31 05:17:51,24:FD:0D:D7:17:4A,-50
3694,2,2.96,0.0,0.5,2025-07-31 05:17:54,24:FD:0D:D7:17:4A,-54
3695,1,8.26,0.78,0.57,2025-07-31 05:18:00,24:FD:0D:D7:17:4A,-49
3696,2,2.96,0.0,0.5,2025-07-31 05:18:03,24:FD:0D:D7:17:4A,-54
